node_id,name,tier,region,category,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,rank_customers,rank_betweenness,rank_pagerank,betweenness,pagerank,customers,best_centrality_rank,rank_gap
FAB_0048,Mordant Foundry - Hsinchu 2,FAB,Taiwan,Memory die,0,0,0.0,0.0,0,326,975.0,155.0,1193.0,0.0006808677216373489,0.00017935208438461274,2.0,155.0,-171.0
FAB_0049,Holt Microelectronics - Ottawa,FAB,North America,Analog die,0,0,0.0,0.0,0,326,638.0,407.0,497.0,0.00028892857913157753,0.00038021461397601784,4.0,407.0,81.0
FAB_0050,Lumen Wafer Works - Shanghai,FAB,China,Logic die,0,0,0.0,0.0,0,326,457.0,148.0,540.0,0.000708841351636472,0.0003543412453237346,6.0,148.0,-178.0
FAB_0051,Lumen Foundry - Nagano,FAB,Japan,Analog die,0,0,0.0,0.0,0,326,975.0,42.0,447.0,0.0016180766279963025,0.0004138936753514503,2.0,42.0,-284.0
FAB_0052,Kestrel Microelectronics - Xi'an,FAB,China,Analog die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0053,Verity Wafer Works - Hsinchu,FAB,Taiwan,RF die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0054,Jorel Semiconductor - Pyeongtaek,FAB,Korea,Memory die,3,0,0.0,0.0,2,326,774.0,165.0,806.0,0.000640596660566124,0.0002638235190241231,3.0,165.0,-161.0
FAB_0055,Alder Wafer Works - Taoyuan,FAB,Taiwan,RF die,0,0,0.0,0.0,0,326,774.0,401.0,1068.0,0.00029596982291232757,0.00020459777440407328,3.0,401.0,75.0
HUB_035,Long Beach Port,LOGISTICS,North America,Freight,0,0,0.0,0.0,0,326,549.0,1070.0,340.0,7.309540475298727e-06,0.0004942402091575475,5.0,340.0,14.0
FAB_0057,Umber Semiconductor - Kaohsiung,FAB,Taiwan,Analog die,0,0,0.0,0.0,0,326,348.0,171.0,292.0,0.0006308541436564378,0.0005402488795404195,8.0,171.0,-155.0
FAB_0058,Solvex Foundry - Austin,FAB,North America,RF die,0,0,0.0,0.0,0,326,1211.0,349.0,1258.0,0.0003471600447242035,0.00016614875045888348,1.0,349.0,23.0
FAB_0059,Ivex Wafer Works - Nagano,FAB,Japan,Power die,0,0,0.0,0.0,0,326,304.0,118.0,200.0,0.0008670404439110687,0.000697539294156756,9.0,118.0,-208.0
FAB_0060,Thorne Microelectronics - Hiroshima,FAB,Japan,Logic die,0,0,0.0,0.0,0,326,1211.0,396.0,879.0,0.0003008355506306334,0.0002454791533780021,1.0,396.0,70.0
FAB_0061,Kestrel Foundry - Tianjin,FAB,China,Memory die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0062,Quill Foundry - Hsinchu,FAB,Taiwan,Memory die,0,0,0.0,0.0,0,326,774.0,443.0,1090.0,0.0002579897189839519,0.00020096705704596824,3.0,443.0,117.0
FAB_0063,Wend Microelectronics - Tainan,FAB,Taiwan,Analog die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
HUB_036,Leipzig Air Cargo Hub,LOGISTICS,Europe,Freight,0,0,0.0,0.0,0,326,7.0,5.0,8.0,0.016830673413450747,0.015345736938993243,397.0,5.0,-321.0
FAB_0065,Dyne Microelectronics - Xi'an,FAB,China,Memory die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0066,Noral Semiconductor - Ottawa,FAB,North America,Power die,1,0,0.0,0.0,1,326,774.0,470.0,537.0,0.0002413644188312664,0.0003558142312765821,3.0,470.0,144.0
FAB_0067,Halcy Foundry - Guadalajara,FAB,North America,Power die,0,0,0.0,0.0,0,326,1211.0,705.0,1476.0,0.00011380777456595955,0.00012563930235465602,1.0,705.0,379.0
FAB_0068,Faryn Microelectronics - Shenzhen,FAB,China,Memory die,5,0,0.0,0.0,2,326,1211.0,300.0,1417.0,0.0004210805834403626,0.00013465163004750905,1.0,300.0,-26.0
FAB_0069,Mordant Microelectronics - Hsinchu,FAB,Taiwan,Logic die,0,0,0.0,0.0,0,326,193.0,80.0,180.0,0.001130845712907916,0.0007415545554605571,13.0,80.0,-246.0
FAB_0070,Ivex Semiconductor - Austin,FAB,North America,Logic die,0,0,0.0,0.0,0,326,774.0,253.0,513.0,0.00048064122912547014,0.0003690472002955522,3.0,253.0,-73.0
FAB_0071,Noral Foundry - Leixlip,FAB,Europe,Analog die,0,0,0.0,0.0,0,326,407.0,131.0,220.0,0.0007705254360872788,0.0006506285357689723,7.0,131.0,-195.0
FAB_0072,Lumen Foundry - Tainan,FAB,Taiwan,Memory die,1,0,0.0,0.0,1,326,1211.0,618.0,1475.0,0.00016371760804069263,0.00012579590272453428,1.0,618.0,292.0
FAB_0073,Alder Semiconductor - Tainan,FAB,Taiwan,Logic die,0,0,0.0,0.0,0,326,774.0,267.0,1023.0,0.00046297113790460306,0.00021523834736301737,3.0,267.0,-59.0
FAB_0074,Korrin Semiconductor - Kaohsiung,FAB,Taiwan,Power die,2,0,0.0,0.0,2,326,234.0,67.0,431.0,0.0012614890740343103,0.00042571943671118503,11.0,67.0,-259.0
FAB_0075,Kestrel Foundry - Icheon,FAB,Korea,Logic die,1,0,0.0,0.0,1,326,774.0,519.0,553.0,0.0002143250761165054,0.0003485164161423871,3.0,519.0,193.0
FAB_0076,Granth Wafer Works - Chandler,FAB,North America,MEMS die,0,0,0.0,0.0,0,326,1211.0,866.0,1247.0,5.4422532885060414e-05,0.00016764714484452734,1.0,866.0,540.0
FAB_0077,Faryn Microelectronics - Malta,FAB,North America,RF die,0,0,0.0,0.0,0,326,975.0,743.0,1171.0,0.00010028491811003918,0.00018460046224572769,2.0,743.0,417.0
FAB_0078,Lethe Microelectronics - Kaohsiung,FAB,Taiwan,Analog die,0,0,0.0,0.0,0,326,304.0,85.0,268.0,0.0010810415632090977,0.0005766460230038174,9.0,85.0,-241.0
FAB_0079,Oxbow Wafer Works - Chandler,FAB,North America,Power die,0,0,0.0,0.0,0,326,774.0,115.0,855.0,0.0008728064168596585,0.0002510252837004508,3.0,115.0,-211.0
FAB_0080,Mervi Semiconductor - Kaohsiung,FAB,Taiwan,MEMS die,0,0,0.0,0.0,0,326,549.0,323.0,642.0,0.00038511409223604024,0.00031743088389606035,5.0,323.0,-3.0
FAB_0081,Orvid Wafer Works - Kaohsiung,FAB,Taiwan,Analog die,0,0,0.0,0.0,0,326,1211.0,905.0,1491.0,4.24529376996049e-05,0.00012423682041038325,1.0,905.0,579.0
HUB_037,Singapore Port,LOGISTICS,Southeast Asia,Freight,0,0,0.0,0.0,0,326,457.0,927.0,363.0,3.590374124742964e-05,0.00047679784387023253,6.0,363.0,37.0
FAB_0083,Verity Microelectronics - Wuxi,FAB,China,RF die,0,0,0.0,0.0,0,326,638.0,69.0,800.0,0.0012458287755564114,0.00026490655135077843,4.0,69.0,-257.0
FAB_0084,Jarn Wafer Works - Nagano,FAB,Japan,Analog die,0,0,0.0,0.0,0,326,407.0,38.0,376.0,0.0017528083467310935,0.00046946514368767685,7.0,38.0,-288.0
FAB_0085,Faryn Microelectronics - Kumamoto,FAB,Japan,Logic die,0,0,0.0,0.0,0,326,975.0,196.0,729.0,0.0005760134876570338,0.00028374043647378603,2.0,196.0,-130.0
FAB_0086,Verity Microelectronics - Chengdu,FAB,China,Memory die,0,0,0.0,0.0,0,326,457.0,34.0,337.0,0.0018502684889181809,0.000495917578487248,6.0,34.0,-292.0
FAB_0087,Thorne Semiconductor - Hsinchu,FAB,Taiwan,Memory die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0088,Ferrin Foundry - Kaohsiung,FAB,Taiwan,Memory die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0089,Vantor Semiconductor - Kaohsiung,FAB,Taiwan,Memory die,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
FAB_0090,Yarrow Foundry - Hsinchu,FAB,Taiwan,Memory die,0,0,0.0,0.0,0,326,975.0,369.0,1405.0,0.0003267698911427041,0.00013742859791561436,2.0,369.0,43.0
FAB_0091,Prendel Semiconductor - Yokkaichi,FAB,Japan,MEMS die,0,0,0.0,0.0,0,326,1211.0,917.0,1146.0,3.8238777120647166e-05,0.00019084221121828883,1.0,917.0,591.0
FAB_0092,Mervi Foundry - Penang,FAB,Southeast Asia,Analog die,1,0,0.0,0.0,1,326,774.0,703.0,1245.0,0.00011424297854344045,0.0001685840711317765,3.0,703.0,377.0
HUB_038,Shanghai Pudong Air Cargo Hub,LOGISTICS,China,Freight,0,0,0.0,0.0,0,326,457.0,1075.0,591.0,6.783898627983932e-06,0.00033358586398775836,6.0,457.0,131.0
FAB_0094,Yarrow Wafer Works - Kaohsiung,FAB,Taiwan,Power die,0,0,0.0,0.0,0,326,1211.0,786.0,1256.0,8.353194287385707e-05,0.0001665345275200181,1.0,786.0,460.0
OSAT_0000,Granth Microassembly - Dalian,OSAT,China,Power IC,0,0,0.0,0.0,0,326,975.0,400.0,1192.0,0.00029659864493036483,0.00017963220518342073,2.0,400.0,74.0
OSAT_0001,Lumen Packaging - Hsinchu,OSAT,Taiwan,Memory IC,0,0,0.0,0.0,0,326,774.0,388.0,1226.0,0.00030791794830721915,0.00017299642631697567,3.0,388.0,62.0
HUB_039,Kobe Port,LOGISTICS,Japan,Freight,0,0,0.0,0.0,0,326,78.0,438.0,53.0,0.00026096234788755774,0.001576024577249877,25.0,53.0,-273.0
HUB_040,Valencia Port,LOGISTICS,Europe,Freight,0,0,0.0,0.0,0,326,20.0,37.0,18.0,0.0017737068322980806,0.004183974860256762,81.0,18.0,-308.0
OSAT_0004,Wexler Microassembly - Taoyuan,OSAT,Taiwan,MEMS sensor,0,0,0.0,0.0,0,326,975.0,223.0,839.0,0.0005230354080036773,0.00025459254928515576,2.0,223.0,-103.0
OSAT_0005,Vantor Microassembly - Tianjin,OSAT,China,Power IC,1,0,0.0,0.0,1,326,407.0,164.0,607.0,0.0006433039931157601,0.00032765060219730696,7.0,164.0,-162.0
OSAT_0006,Korrin Microassembly - Hsinchu,OSAT,Taiwan,Analog IC,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0007,Renbeck Microassembly - Batangas,OSAT,Southeast Asia,Analog IC,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
HUB_041,Los Angeles Port,LOGISTICS,North America,Freight,0,0,0.0,0.0,0,326,975.0,1001.0,676.0,2.164478010770133e-05,0.0003015046501088531,2.0,676.0,350.0
OSAT_0009,Verity Test Services - Sendai,OSAT,Japan,Logic IC,1,0,0.0,0.0,1,326,549.0,138.0,1067.0,0.0007360155125097279,0.0002049229935354805,5.0,138.0,-188.0
OSAT_0010,Vantor Microassembly - Tianjin 2,OSAT,China,Memory IC,1,0,0.0,0.0,1,326,267.0,70.0,482.0,0.001241434871126599,0.0003892993591493798,10.0,70.0,-256.0
HUB_042,Tanjung Pelepas Port,LOGISTICS,Southeast Asia,Freight,0,0,0.0,0.0,0,326,457.0,435.0,88.0,0.0002713538171293153,0.0011114459188690925,6.0,88.0,-238.0
OSAT_0012,Calder Assembly - Kumamoto,OSAT,Japan,Analog IC,1,0,0.0,0.0,1,326,407.0,648.0,428.0,0.00014843228624897693,0.00042670262319342936,7.0,407.0,81.0
OSAT_0013,Belan Test Services - Tianjin,OSAT,China,Power IC,2,0,0.0,0.0,1,326,113.0,244.0,283.0,0.0004968760980536821,0.0005532224598951884,19.0,113.0,-213.0
OSAT_0014,Oxbow Microassembly - Taoyuan,OSAT,Taiwan,Power IC,1,0,0.0,0.0,1,326,774.0,202.0,822.0,0.0005629875559216363,0.00025950566340825307,3.0,202.0,-124.0
OSAT_0015,Ferrin Assembly - Penang,OSAT,Southeast Asia,Power IC,0,0,0.0,0.0,0,326,1211.0,322.0,870.0,0.0003853894165445319,0.0002471747202708625,1.0,322.0,-4.0
HUB_043,Amsterdam Air Cargo Hub,LOGISTICS,Europe,Freight,0,0,0.0,0.0,0,326,975.0,1104.0,987.0,1.643894362378998e-06,0.00022447914112014818,2.0,975.0,649.0
RAW_MATERIAL_0029,Elstow Minerals - Xi'an,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,638.0,1111.0,566.0,0.0,0.0003442942383967328,4.0,566.0,240.0
RAW_MATERIAL_0030,Umber Minerals - Dalian,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0019,Quill Test Services - Hiroshima,OSAT,Japan,Power IC,0,0,0.0,0.0,0,326,1211.0,762.0,915.0,9.469972943017469e-05,0.00023851405695343305,1.0,762.0,436.0
OSAT_0020,Yarrow Microassembly - Taichung,OSAT,Taiwan,Memory IC,2,0,0.0,0.0,1,326,549.0,341.0,632.0,0.0003600091196431657,0.00032019648468715236,5.0,341.0,15.0
RAW_MATERIAL_0031,Solvex Feedstock - Chandler,RAW_MATERIAL,North America,Gold,0,0,0.0,0.0,0,326,1211.0,1111.0,841.0,0.0,0.00025383547331329903,1.0,841.0,515.0
OSAT_0022,Doran Test Services - Bac Ninh,OSAT,Southeast Asia,Memory IC,2,0,0.0,0.0,1,326,213.0,296.0,441.0,0.00042727135291774235,0.00041660915372039505,12.0,213.0,-113.0
OSAT_0023,Palter Packaging - Kaohsiung,OSAT,Taiwan,RF IC,0,0,0.0,0.0,0,326,975.0,211.0,1212.0,0.0005447779026177691,0.00017546829158638264,2.0,211.0,-115.0
RAW_MATERIAL_0032,Elstow Extraction - Yokkaichi,RAW_MATERIAL,Japan,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0025,Lethe Assembly - Bac Ninh,OSAT,Southeast Asia,Analog IC,0,0,0.0,0.0,0,326,774.0,482.0,587.0,0.00023281907598980228,0.0003368992869385896,3.0,482.0,156.0
OSAT_0026,Doran Microassembly - Guadalajara,OSAT,North America,Analog IC,1,0,0.0,0.0,1,326,213.0,217.0,317.0,0.0005351973641376415,0.0005131190936953655,12.0,213.0,-113.0
OSAT_0027,Verity Microassembly - Hwaseong,OSAT,Korea,Analog IC,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0028,Rivet Packaging - Penang,OSAT,Southeast Asia,Analog IC,0,0,0.0,0.0,0,326,348.0,280.0,532.0,0.0004499614810464679,0.0003585069570287996,8.0,280.0,-46.0
RAW_MATERIAL_0033,Vantor Extraction - Ottawa,RAW_MATERIAL,North America,Crude industrial gas,0,0,0.0,0.0,0,326,549.0,1111.0,575.0,0.0,0.00034118243595468423,5.0,549.0,223.0
OSAT_0030,Trellis Microassembly - Batangas,OSAT,Southeast Asia,Power IC,0,0,0.0,0.0,0,326,975.0,870.0,1413.0,5.307209829215077e-05,0.00013577826720016572,2.0,870.0,544.0
OSAT_0031,Quill Packaging - Kaohsiung,OSAT,Taiwan,Power IC,0,0,0.0,0.0,0,326,975.0,529.0,1159.0,0.0002092613487283231,0.0001864313503882336,2.0,529.0,203.0
OSAT_0032,Wexler Packaging - Kaohsiung,OSAT,Taiwan,Memory IC,0,0,0.0,0.0,0,326,638.0,466.0,644.0,0.0002437047696078012,0.00031643573288676457,4.0,466.0,140.0
OSAT_0033,Faryn Microassembly - Tainan,OSAT,Taiwan,Memory IC,1,0,0.0,0.0,1,326,193.0,114.0,255.0,0.0008765353443348414,0.0005988542308903746,13.0,114.0,-212.0
OSAT_0034,Yarrow Microassembly - Penang,OSAT,Southeast Asia,Analog IC,0,0,0.0,0.0,0,326,638.0,308.0,571.0,0.00041101350386488976,0.000342695519014517,4.0,308.0,-18.0
OSAT_0035,Wend Packaging - Dalian,OSAT,China,Analog IC,1,0,0.0,0.0,1,326,549.0,599.0,802.0,0.00017297664949004717,0.00026460023357535197,5.0,549.0,223.0
RAW_MATERIAL_0034,Vantor Minerals - Chengdu,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,975.0,1111.0,698.0,0.0,0.0002938883135201154,2.0,698.0,372.0
OSAT_0037,Trellis Microassembly - Tainan,OSAT,Taiwan,Logic IC,0,0,0.0,0.0,0,326,457.0,153.0,460.0,0.0006825889775214075,0.0004045146388419229,6.0,153.0,-173.0
RAW_MATERIAL_0035,Nevin Resources - Antofagasta,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0036,Thorne Feedstock - Shanghai,RAW_MATERIAL,China,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0037,Yarrow Minerals - Bangkok,RAW_MATERIAL,Southeast Asia,Silicon feedstock,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0041,Prendel Assembly - Kaohsiung,OSAT,Taiwan,Logic IC,0,0,0.0,0.0,0,326,1211.0,844.0,1351.0,6.379097325252506e-05,0.00014783145703734364,1.0,844.0,518.0
OSAT_0042,Ferrin Microassembly - Dalian,OSAT,China,Logic IC,0,0,0.0,0.0,0,326,1211.0,764.0,1490.0,9.289268161395083e-05,0.0001242884433290559,1.0,764.0,438.0
OSAT_0043,Halcy Assembly - Chengdu,OSAT,China,Power IC,1,0,0.0,0.0,1,326,348.0,525.0,747.0,0.00021051744072630304,0.00027947314372475733,8.0,348.0,22.0
RAW_MATERIAL_0038,Holt Feedstock - Shenzhen,RAW_MATERIAL,China,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0045,Renbeck Packaging - Tainan,OSAT,Taiwan,Memory IC,1,0,0.0,0.0,1,326,975.0,408.0,794.0,0.000288823051876147,0.0002657337664516847,2.0,408.0,82.0
OSAT_0046,Quarn Assembly - Shenzhen,OSAT,China,RF IC,1,0,0.0,0.0,1,326,348.0,285.0,648.0,0.000441774004621036,0.0003130858763298701,8.0,285.0,-41.0
OSAT_0047,Ulvid Assembly - Tainan,OSAT,Taiwan,Analog IC,1,0,0.0,0.0,1,326,348.0,422.0,498.0,0.0002765203332891175,0.00037947372007441526,8.0,348.0,22.0
RAW_MATERIAL_0039,Lumen Minerals - Chandler,RAW_MATERIAL,North America,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0049,Elstow Test Services - Kaohsiung,OSAT,Taiwan,Power IC,0,0,0.0,0.0,0,326,774.0,630.0,774.0,0.00015716877714734058,0.0002710496165888703,3.0,630.0,304.0
OSAT_0050,Jorel Test Services - Taichung,OSAT,Taiwan,Logic IC,0,0,0.0,0.0,0,326,1211.0,810.0,983.0,7.393060463977573e-05,0.00022498817215659,1.0,810.0,484.0
RAW_MATERIAL_0040,Granth Extraction - Dresden,RAW_MATERIAL,Europe,Copper,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0052,Verity Packaging - Hsinchu,OSAT,Taiwan,Power IC,3,0,0.0,0.0,1,326,78.0,40.0,165.0,0.0016651654147070056,0.0007746779569663718,25.0,40.0,-286.0
RAW_MATERIAL_0041,Mervi Resources - Hyderabad,RAW_MATERIAL,South Asia,Copper,1,0,0.0,0.0,1,326,193.0,1111.0,46.0,0.0,0.0016897141978879533,13.0,46.0,-280.0
OSAT_0054,Orvid Packaging - Bangkok,OSAT,Southeast Asia,Analog IC,0,0,0.0,0.0,0,326,1211.0,647.0,849.0,0.0001485380272048416,0.0002527213572994306,1.0,647.0,321.0
OSAT_0055,Stade Test Services - Pyeongtaek,OSAT,Korea,Analog IC,0,0,0.0,0.0,0,326,975.0,233.0,635.0,0.000513799583185078,0.0003192445902907107,2.0,233.0,-93.0
RAW_MATERIAL_0042,Quill Extraction - Antofagasta,RAW_MATERIAL,Rest of World,Rare earth elements,0,0,0.0,0.0,0,326,1211.0,1111.0,1482.0,0.0,0.0001254692667236743,1.0,1111.0,785.0
RAW_MATERIAL_0043,Faryn Resources - Xi'an,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,975.0,1111.0,728.0,0.0,0.0002837943236538681,2.0,728.0,402.0
OSAT_0058,Quarn Assembly - Taoyuan,OSAT,Taiwan,Logic IC,0,0,0.0,0.0,0,326,975.0,726.0,1034.0,0.00010756179811743139,0.00021161049626107354,2.0,726.0,400.0
RAW_MATERIAL_0044,Thorne Minerals - Tianjin,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,1211.0,1111.0,1494.0,0.0,0.00012397545395524134,1.0,1111.0,785.0
OSAT_0060,Verity Test Services - Hsinchu,OSAT,Taiwan,Analog IC,0,0,0.0,0.0,0,326,638.0,478.0,741.0,0.00023604694767986122,0.0002810527151188944,4.0,478.0,152.0
RAW_MATERIAL_0045,Belan Extraction - Shenzhen,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,1211.0,1111.0,782.0,0.0,0.0002684509743672596,1.0,782.0,456.0
OSAT_0062,Ystad Assembly - Penang,OSAT,Southeast Asia,RF IC,0,0,0.0,0.0,0,326,774.0,476.0,758.0,0.0002365847918423334,0.00027586606931923453,3.0,476.0,150.0
OSAT_0063,Faryn Microassembly - Kaohsiung,OSAT,Taiwan,Analog IC,1,0,0.0,0.0,1,326,457.0,413.0,801.0,0.000285041590419175,0.0002647336044221465,6.0,413.0,87.0
RAW_MATERIAL_0046,Ader Extraction - Grenoble,RAW_MATERIAL,Europe,Silicon feedstock,0,0,0.0,0.0,0,326,975.0,1111.0,1013.0,0.0,0.0002177239699717264,2.0,975.0,649.0
RAW_MATERIAL_0047,Renbeck Resources - Wuxi,RAW_MATERIAL,China,Silicon feedstock,1,0,0.0,0.0,1,326,1211.0,1111.0,1252.0,0.0,0.00016740981478617097,1.0,1111.0,785.0
RAW_MATERIAL_0048,Calder Extraction - Singapore,RAW_MATERIAL,Southeast Asia,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0067,Oxbow Microassembly - Bac Ninh,OSAT,Southeast Asia,Power IC,0,0,0.0,0.0,0,326,1211.0,734.0,820.0,0.0001032933008016628,0.00026011687333752146,1.0,734.0,408.0
RAW_MATERIAL_0049,Faryn Extraction - Icheon,RAW_MATERIAL,Korea,Substrate resin,1,0,0.0,0.0,1,326,348.0,1111.0,138.0,0.0,0.000849579856651819,8.0,138.0,-188.0
OSAT_0069,Ader Microassembly - Kaohsiung,OSAT,Taiwan,Power IC,0,0,0.0,0.0,0,326,975.0,564.0,965.0,0.00019616091796135604,0.00022678951855242108,2.0,564.0,238.0
OSAT_0070,Alder Microassembly - Hsinchu,OSAT,Taiwan,Logic IC,0,0,0.0,0.0,0,326,638.0,453.0,743.0,0.0002501881992034426,0.00028090908390350895,4.0,453.0,127.0
RAW_MATERIAL_0050,Gethin Feedstock - Bac Ninh,RAW_MATERIAL,Southeast Asia,Silicon feedstock,0,0,0.0,0.0,0,326,975.0,1111.0,611.0,0.0,0.00032645514100251095,2.0,611.0,285.0
OSAT_0072,Cortex Assembly - Shanghai,OSAT,China,MEMS sensor,0,0,0.0,0.0,0,326,975.0,583.0,1233.0,0.00018333598970863034,0.00017229669766174153,2.0,583.0,257.0
OSAT_0073,Vantor Microassembly - Icheon,OSAT,Korea,RF IC,0,0,0.0,0.0,0,326,638.0,480.0,558.0,0.00023550293172205529,0.00034602582393327043,4.0,480.0,154.0
RAW_MATERIAL_0051,Vantor Extraction - Chengdu,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0075,Oxbow Packaging - Taichung,OSAT,Taiwan,Analog IC,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0052,Ader Feedstock - Johannesburg,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0077,Mervi Test Services - Hsinchu,OSAT,Taiwan,Analog IC,0,0,0.0,0.0,0,326,975.0,628.0,1237.0,0.00015825003157914793,0.00017152881224286973,2.0,628.0,302.0
OSAT_0078,Calder Assembly - Tainan,OSAT,Taiwan,Power IC,0,0,0.0,0.0,0,326,1211.0,1061.0,1526.0,9.2994795101395e-06,0.00011664981984473268,1.0,1061.0,735.0
RAW_MATERIAL_0053,Ferrin Resources - Shanghai,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,975.0,1111.0,711.0,0.0,0.00028987891805342503,2.0,711.0,385.0
OSAT_0080,Jorel Assembly - Hiroshima,OSAT,Japan,Analog IC,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0081,Yarrow Packaging - Xi'an,OSAT,China,RF IC,1,0,0.0,0.0,1,326,407.0,270.0,815.0,0.00045849272605301726,0.0002609155426357824,7.0,270.0,-56.0
RAW_MATERIAL_0054,Palter Extraction - Dresden,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
OSAT_0083,Quill Microassembly - Shenzhen,OSAT,China,Logic IC,1,0,0.0,0.0,1,326,213.0,261.0,673.0,0.00047118899360449256,0.0003019632295954461,12.0,213.0,-113.0
RAW_MATERIAL_0055,Halcy Extraction - Bengaluru,RAW_MATERIAL,South Asia,Substrate resin,0,0,0.0,0.0,0,326,975.0,1111.0,946.0,0.0,0.000230162900215031,2.0,946.0,620.0
OSAT_0085,Granth Assembly - Chengdu,OSAT,China,MEMS sensor,0,0,0.0,0.0,0,326,234.0,150.0,209.0,0.000698518494794618,0.0006637259690976554,11.0,150.0,-176.0
OSAT_0086,Thorne Microassembly - Taoyuan,OSAT,Taiwan,Power IC,0,0,0.0,0.0,0,326,975.0,310.0,873.0,0.0004087613675879531,0.00024684234970695664,2.0,310.0,-16.0
RAW_MATERIAL_0056,Belan Resources - Xi'an,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1096.0,0.0,0.00020018361976164285,1.0,1096.0,770.0
OSAT_0088,Verity Assembly - Cheongju,OSAT,Korea,Memory IC,0,0,0.0,0.0,0,326,1211.0,806.0,757.0,7.523244122704198e-05,0.0002761847161538082,1.0,757.0,431.0
RAW_MATERIAL_0057,Ader Minerals - Malta,RAW_MATERIAL,North America,Rare earth elements,1,0,0.0,0.0,1,326,1211.0,1111.0,1483.0,0.0,0.00012543120153201093,1.0,1111.0,785.0
OSAT_0090,Oxbow Packaging - Tainan,OSAT,Taiwan,Power IC,1,0,0.0,0.0,1,326,234.0,87.0,347.0,0.0010749192579873228,0.0004918439912792828,11.0,87.0,-239.0
