relationship_id,supplier_node_id,buyer_node_id,category_id,via_hub_node_id,lead_time_days,annual_volume_units,unit_cost_usd,annual_value_usd,qualified_alternatives,is_single_source,sourcing_type,is_routed_freight
7919,OSAT_0118,EMS_0261,Analog IC,HUB_012,28,26127740,10.012960432239044,261616026.80382937,2,0,Multi-sourced,Crosses a hub
7920,OSAT_0026,EMS_0261,Analog IC,HUB_015,71,7319212,8.87270549064842,64941212.4996198,2,0,Multi-sourced,Crosses a hub
7921,REFINED_MATERIAL_0153,EMS_0262,PCB laminate,HUB_026,83,1765422,16.05329851211819,28340846.36586072,2,0,Multi-sourced,Crosses a hub
7922,REFINED_MATERIAL_0274,EMS_0262,PCB laminate,HUB_024,58,4911304,12.704629162289667,62396296.02326989,2,0,Multi-sourced,Crosses a hub
7923,REFINED_MATERIAL_0331,EMS_0262,PCB laminate,HUB_034,80,1813639,16.84124215128545,30543933.574015193,2,0,Multi-sourced,Crosses a hub
7924,OSAT_0002,EMS_0262,Power IC,HUB_026,53,7164316,10.639725550603764,76226355.99779935,1,0,Multi-sourced,Crosses a hub
7925,OSAT_0093,EMS_0262,Power IC,HUB_026,55,14803306,12.154269602634056,179923372.13429034,1,0,Multi-sourced,Crosses a hub
7926,OSAT_0039,EMS_0262,Analog IC,HUB_011,26,20801336,12.660232613026107,263349752.42171404,3,0,Multi-sourced,Crosses a hub
7927,OSAT_0126,EMS_0262,Analog IC,HUB_031,41,32586816,7.868471987806256,256408448.86779672,3,0,Multi-sourced,Crosses a hub
7928,OSAT_0017,EMS_0262,Analog IC,,28,20808057,9.01573645740308,187599958.10262135,3,0,Multi-sourced,Direct
7929,OSAT_0162,EMS_0262,Analog IC,,24,17651290,11.243921392789014,198469717.2413228,3,0,Multi-sourced,Direct
7930,REFINED_MATERIAL_0333,EMS_0263,PCB laminate,HUB_011,65,992728,13.361283057572063,13264119.807177398,2,0,Multi-sourced,Crosses a hub
7931,REFINED_MATERIAL_0028,EMS_0263,PCB laminate,HUB_013,85,5491263,13.397669207303313,73570125.20430401,2,0,Multi-sourced,Crosses a hub
7932,REFINED_MATERIAL_0039,EMS_0263,PCB laminate,,62,5007348,15.484764735567515,77537605.72911452,2,0,Multi-sourced,Direct
7933,OSAT_0089,EMS_0263,Logic IC,HUB_010,48,49280863,78.8622878051508,3886401601.1922073,4,0,Multi-sourced,Crosses a hub
7934,OSAT_0094,EMS_0263,Logic IC,,32,17533991,46.8078990173795,820729280.099641,4,0,Multi-sourced,Direct
7935,OSAT_0079,EMS_0263,Logic IC,,22,7145333,38.16416633566628,272695677.1357254,4,0,Multi-sourced,Direct
7936,OSAT_0135,EMS_0263,Logic IC,,40,64089721,43.02629961928436,2757543538.2623405,4,0,Multi-sourced,Direct
7937,OSAT_0108,EMS_0263,Logic IC,,37,42925826,66.85717971047593,2869899663.10262,4,0,Multi-sourced,Direct
7938,OSAT_0059,EMS_0263,Memory IC,,37,11969306,20.146659829115684,241141536.37259334,2,0,Multi-sourced,Direct
7939,OSAT_0040,EMS_0263,Memory IC,,32,44636989,19.147776061741567,854699069.4424217,2,0,Multi-sourced,Direct
7940,OSAT_0091,EMS_0263,Memory IC,HUB_000,81,10243613,18.847682905486195,193068369.63051617,2,0,Multi-sourced,Crosses a hub
7941,OSAT_0131,EMS_0263,Power IC,HUB_015,59,22288335,12.354690882438826,275365489.20924217,1,0,Multi-sourced,Crosses a hub
7942,OSAT_0064,EMS_0263,Power IC,HUB_011,26,38104471,14.349191409947956,546768347.953811,1,0,Multi-sourced,Crosses a hub
7943,OSAT_0129,EMS_0263,RF IC,,24,5409544,21.813601221841886,118001635.60800745,1,0,Multi-sourced,Direct
7944,OSAT_0092,EMS_0263,RF IC,HUB_023,54,8719947,16.24036099856637,141615087.16836584,1,0,Multi-sourced,Crosses a hub
7945,REFINED_MATERIAL_0247,EMS_0263,Process gas,,52,48433,36.88683778522027,1786540.2144515736,1,0,Multi-sourced,Direct
7946,REFINED_MATERIAL_0213,EMS_0263,Process gas,HUB_034,105,857537,43.69099076904959,37466641.15111848,1,0,Multi-sourced,Crosses a hub
7947,REFINED_MATERIAL_0013,EMS_0264,PCB laminate,HUB_031,84,3954787,13.527801660531066,53499574.14564668,1,0,Multi-sourced,Crosses a hub
7948,REFINED_MATERIAL_0047,EMS_0264,PCB laminate,HUB_011,39,2442166,15.802458224097608,38592226.19131156,1,0,Multi-sourced,Crosses a hub
7949,OSAT_0133,EMS_0264,Power IC,,32,28663235,11.859968862824834,339945074.607831,3,0,Multi-sourced,Direct
7950,OSAT_0161,EMS_0264,Power IC,HUB_031,65,28080503,11.789579977303724,331057335.9214172,3,0,Multi-sourced,Crosses a hub
7951,OSAT_0052,EMS_0264,Power IC,HUB_026,56,7072291,12.176427454106609,86115238.29583108,3,0,Multi-sourced,Crosses a hub
7952,OSAT_0053,EMS_0264,Power IC,,29,24749859,15.977134991798225,395431838.27097225,3,0,Multi-sourced,Direct
7953,REFINED_MATERIAL_0119,EMS_0264,Process gas,,38,198400,35.38611086026533,7020604.3946766425,2,0,Multi-sourced,Direct
7954,REFINED_MATERIAL_0213,EMS_0264,Process gas,HUB_023,61,289523,52.24434562957854,15125939.679712467,2,0,Multi-sourced,Crosses a hub
7955,REFINED_MATERIAL_0332,EMS_0264,Process gas,HUB_034,70,84748,39.27074378141997,3328116.993987779,2,0,Multi-sourced,Crosses a hub
7956,REFINED_MATERIAL_0196,EMS_0265,PCB laminate,HUB_031,49,11587432,19.368513809212796,224431336.70531425,2,0,Multi-sourced,Crosses a hub
7957,REFINED_MATERIAL_0170,EMS_0265,PCB laminate,,52,1465041,13.970184436464619,20466892.97698256,2,0,Multi-sourced,Direct
7958,REFINED_MATERIAL_0155,EMS_0265,PCB laminate,HUB_026,61,2081188,13.806787643119897,28734520.761409413,2,0,Multi-sourced,Crosses a hub
7959,OSAT_0048,EMS_0265,Logic IC,HUB_036,30,2645245,54.81702573133755,145004463.230692,0,1,Sole-sourced,Crosses a hub
7960,OSAT_0059,EMS_0265,Memory IC,,29,38069261,20.312679491427744,773288697.1685101,1,0,Multi-sourced,Direct
7961,OSAT_0068,EMS_0265,Memory IC,,36,13087456,25.29564525103529,331055644.21453327,1,0,Multi-sourced,Direct
7962,OSAT_0147,EMS_0265,Power IC,HUB_028,41,2559334,9.98578939099831,25556970.305221267,1,0,Multi-sourced,Crosses a hub
7963,OSAT_0144,EMS_0265,Power IC,,29,32041045,14.670701937157736,470064620.95005816,1,0,Multi-sourced,Direct
7964,REFINED_MATERIAL_0298,EMS_0265,Process gas,,54,198864,37.276930211670035,7413039.44961355,0,1,Sole-sourced,Direct
7965,REFINED_MATERIAL_0116,EMS_0266,PCB laminate,,52,2195342,17.9602567725695,39428906.02360627,0,1,Sole-sourced,Direct
7966,OSAT_0089,EMS_0266,Logic IC,,37,18664661,58.956995270711595,1100412330.306435,1,0,Multi-sourced,Direct
7967,OSAT_0079,EMS_0266,Logic IC,,34,8576174,55.569698238505346,476575401.2209153,1,0,Multi-sourced,Direct
7968,OSAT_0068,EMS_0266,Memory IC,HUB_011,33,34296256,23.387472270324025,802102736.175934,3,0,Multi-sourced,Crosses a hub
7969,OSAT_0065,EMS_0266,Memory IC,HUB_019,42,21557318,21.764816504569318,469191070.60064924,3,0,Multi-sourced,Crosses a hub
7970,OSAT_0040,EMS_0266,Memory IC,,23,23972462,23.890738798798225,572719828.006116,3,0,Multi-sourced,Direct
7971,OSAT_0166,EMS_0266,Memory IC,HUB_028,32,13572527,24.075988921039148,326772009.6825047,3,0,Multi-sourced,Crosses a hub
7972,OSAT_0074,EMS_0266,Analog IC,,27,28071529,7.4291218980148885,208546810.80466,0,1,Sole-sourced,Direct
7973,REFINED_MATERIAL_0061,EMS_0267,PCB laminate,HUB_034,90,6456898,12.098772019389974,78120536.85445508,3,0,Multi-sourced,Crosses a hub
7974,REFINED_MATERIAL_0362,EMS_0267,PCB laminate,HUB_000,72,3712764,21.193626303848976,78686932.77038354,3,0,Multi-sourced,Crosses a hub
7975,REFINED_MATERIAL_0288,EMS_0267,PCB laminate,,37,2385923,11.862251621033803,28302418.974411834,3,0,Multi-sourced,Direct
7976,REFINED_MATERIAL_0028,EMS_0267,PCB laminate,HUB_011,43,18603431,13.437249760683823,249978948.75264803,3,0,Multi-sourced,Crosses a hub
7977,OSAT_0079,EMS_0267,Logic IC,,36,13072956,64.64025286716935,845039181.5613788,3,0,Multi-sourced,Direct
7978,OSAT_0089,EMS_0267,Logic IC,HUB_023,55,13187772,82.56640918400484,1088866979.177362,3,0,Multi-sourced,Crosses a hub
7979,OSAT_0135,EMS_0267,Logic IC,HUB_026,61,4752673,62.313371495026516,296155078.24338216,3,0,Multi-sourced,Crosses a hub
7980,OSAT_0048,EMS_0267,Logic IC,HUB_036,37,17214178,73.549205677584,1266089118.2925415,3,0,Multi-sourced,Crosses a hub
7981,OSAT_0059,EMS_0267,Memory IC,,27,29344178,16.08658253094428,472047541.1997195,1,0,Multi-sourced,Direct
7982,OSAT_0040,EMS_0267,Memory IC,HUB_026,67,33889700,15.4725503809167,524360090.6441527,1,0,Multi-sourced,Crosses a hub
7983,OSAT_0092,EMS_0267,RF IC,HUB_023,66,28388237,20.47756897780878,581322081.3258834,0,1,Sole-sourced,Crosses a hub
7984,REFINED_MATERIAL_0320,EMS_0268,PCB laminate,HUB_013,77,5243567,10.05441729043926,52721010.70837671,2,0,Multi-sourced,Crosses a hub
7985,REFINED_MATERIAL_0116,EMS_0268,PCB laminate,HUB_011,64,2327756,16.039809463058955,37336762.71649226,2,0,Multi-sourced,Crosses a hub
7986,REFINED_MATERIAL_0155,EMS_0268,PCB laminate,,37,3500539,11.70622529048621,40978098.172133304,2,0,Multi-sourced,Direct
7987,OSAT_0021,EMS_0268,MEMS sensor,,39,3599445,9.899157141490623,35631471.677152716,0,1,Sole-sourced,Direct
7988,REFINED_MATERIAL_0127,EMS_0269,PCB laminate,HUB_026,96,2635503,31.046671859585857,81823596.82595411,2,0,Multi-sourced,Crosses a hub
7989,REFINED_MATERIAL_0378,EMS_0269,PCB laminate,,55,3748811,19.25907091882912,72198616.91028671,2,0,Multi-sourced,Direct
7990,REFINED_MATERIAL_0028,EMS_0269,PCB laminate,,44,2708026,14.541709598111106,39379327.67613443,2,0,Multi-sourced,Direct
7991,OSAT_0089,EMS_0269,Logic IC,,31,28136414,54.85576019027619,1543444378.9983296,3,0,Multi-sourced,Direct
7992,OSAT_0048,EMS_0269,Logic IC,HUB_015,53,3144936,48.506905346228244,152551112.87194568,3,0,Multi-sourced,Crosses a hub
7993,OSAT_0135,EMS_0269,Logic IC,HUB_026,61,6231656,46.03969574237098,286903546.2111206,3,0,Multi-sourced,Crosses a hub
7994,OSAT_0079,EMS_0269,Logic IC,HUB_026,71,1678099,91.78735674026622,154028271.558484,3,0,Multi-sourced,Crosses a hub
7995,OSAT_0059,EMS_0269,Memory IC,,34,30458497,25.413598750988534,774060021.316188,1,0,Multi-sourced,Direct
7996,OSAT_0040,EMS_0269,Memory IC,,39,35180396,23.67399157830224,832860398.6253377,1,0,Multi-sourced,Direct
7997,OSAT_0013,EMS_0269,Power IC,,26,12370600,15.18184000099298,187808469.91628376,2,0,Multi-sourced,Direct
7998,OSAT_0053,EMS_0269,Power IC,,29,20766865,12.098410329804928,251246054.0336644,2,0,Multi-sourced,Direct
7999,OSAT_0125,EMS_0269,Power IC,,31,19282402,14.359465388861283,276884984.13310957,2,0,Multi-sourced,Direct
8000,REFINED_MATERIAL_0042,EMS_0270,PCB laminate,,62,23705322,15.236667896493822,361190118.6934487,2,0,Multi-sourced,Direct
8001,REFINED_MATERIAL_0020,EMS_0270,PCB laminate,HUB_000,58,2456958,19.748325179947287,48520805.537472926,2,0,Multi-sourced,Crosses a hub
8002,REFINED_MATERIAL_0130,EMS_0270,PCB laminate,HUB_031,88,10790852,19.608923640266024,211596992.8814119,2,0,Multi-sourced,Crosses a hub
8003,OSAT_0089,EMS_0270,Logic IC,,26,13581005,54.339758198613346,737988527.7941588,0,1,Sole-sourced,Direct
8004,OSAT_0059,EMS_0270,Memory IC,,36,32522988,24.802441514411676,806649507.7439128,2,0,Multi-sourced,Direct
8005,OSAT_0068,EMS_0270,Memory IC,,30,6348008,22.347910775721154,141864716.3875641,2,0,Multi-sourced,Direct
8006,OSAT_0128,EMS_0270,Memory IC,,30,7828308,28.185457826463292,220644444.9865652,2,0,Multi-sourced,Direct
8007,OSAT_0116,EMS_0270,Power IC,,33,6881319,12.164718310499099,83709307.23968536,1,0,Multi-sourced,Direct
8008,OSAT_0013,EMS_0270,Power IC,,33,10043051,8.620895783221798,86580096.01658146,1,0,Multi-sourced,Direct
8009,REFINED_MATERIAL_0020,EMS_0271,PCB laminate,HUB_011,52,2421661,17.20183215125133,41657006.04923145,1,0,Multi-sourced,Crosses a hub
8010,REFINED_MATERIAL_0116,EMS_0271,PCB laminate,HUB_011,52,2271421,12.84648570835271,29179777.41415222,1,0,Multi-sourced,Crosses a hub
8011,OSAT_0079,EMS_0271,Logic IC,HUB_026,70,5529170,61.14657508579371,338089808.567118,0,1,Sole-sourced,Crosses a hub
8012,OSAT_0128,EMS_0271,Memory IC,HUB_010,47,8553266,30.929312568312696,264546637.59392166,2,0,Multi-sourced,Crosses a hub
8013,OSAT_0040,EMS_0271,Memory IC,HUB_026,55,4744184,36.60581204983995,173664707.8338579,2,0,Multi-sourced,Crosses a hub
8014,OSAT_0059,EMS_0271,Memory IC,,21,14001688,23.859384048437896,334071651.3184043,2,0,Multi-sourced,Direct
8015,OSAT_0134,EMS_0271,Analog IC,,40,14996540,9.926681356930926,148865874.03646892,3,0,Multi-sourced,Direct
8016,OSAT_0087,EMS_0271,Analog IC,,25,21212704,6.171423582420893,130912581.712514,3,0,Multi-sourced,Direct
8017,OSAT_0017,EMS_0271,Analog IC,HUB_010,59,30144614,8.437500340148846,254345190.87865567,3,0,Multi-sourced,Crosses a hub
8018,OSAT_0024,EMS_0271,Analog IC,HUB_036,38,19798602,8.420954262077233,166723121.89507082,3,0,Multi-sourced,Crosses a hub
8019,OSAT_0018,EMS_0271,RF IC,,22,7716788,17.222404594758746,132901645.10797916,0,1,Sole-sourced,Direct
8020,REFINED_MATERIAL_0340,EMS_0272,PCB laminate,HUB_028,60,4585841,18.08641721099288,82941433.5892768,1,0,Multi-sourced,Crosses a hub
8021,REFINED_MATERIAL_0362,EMS_0272,PCB laminate,HUB_011,42,1717857,15.225094947261002,26154535.930816945,1,0,Multi-sourced,Crosses a hub
8022,OSAT_0002,EMS_0272,Power IC,HUB_024,28,42937880,7.90559627170367,339449544.0428596,1,0,Multi-sourced,Crosses a hub
8023,OSAT_0161,EMS_0272,Power IC,,35,65165324,9.983773503014557,650595835.0665586,1,0,Multi-sourced,Direct
8024,REFINED_MATERIAL_0312,EMS_0273,PCB laminate,HUB_000,70,2068110,17.494201356474367,36179932.7673382,4,0,Multi-sourced,Crosses a hub
8025,REFINED_MATERIAL_0153,EMS_0273,PCB laminate,HUB_026,80,1681200,18.450620186461194,31019182.65747856,4,0,Multi-sourced,Crosses a hub
8026,REFINED_MATERIAL_0167,EMS_0273,PCB laminate,HUB_013,81,1478661,14.16129929464097,20939760.976313114,4,0,Multi-sourced,Crosses a hub
8027,REFINED_MATERIAL_0127,EMS_0273,PCB laminate,,33,1104694,14.35677435465358,15859842.488939682,4,0,Multi-sourced,Direct
8028,REFINED_MATERIAL_0047,EMS_0273,PCB laminate,,46,4321109,15.121309627230392,65340827.12201189,4,0,Multi-sourced,Direct
8029,OSAT_0089,EMS_0273,Logic IC,,27,27897584,40.09571065087752,1118573455.9225504,1,0,Multi-sourced,Direct
8030,OSAT_0108,EMS_0273,Logic IC,,29,3775446,48.88365202558843,184557588.50539973,1,0,Multi-sourced,Direct
8031,OSAT_0120,EMS_0273,Memory IC,HUB_026,62,13082523,26.1558596106805,342184634.9414987,0,1,Sole-sourced,Crosses a hub
8032,OSAT_0002,EMS_0273,Power IC,,36,56720068,13.882856482849641,787436563.7414725,2,0,Multi-sourced,Direct
8033,OSAT_0036,EMS_0273,Power IC,,28,10113200,17.184134798773112,173786592.04695225,2,0,Multi-sourced,Direct
8034,OSAT_0013,EMS_0273,Power IC,HUB_011,39,18756368,12.561618861610677,235610346.04411092,2,0,Multi-sourced,Crosses a hub
8035,OSAT_0132,EMS_0273,RF IC,,30,43080716,26.529531523054995,1142911213.1577797,2,0,Multi-sourced,Direct
8036,OSAT_0044,EMS_0273,RF IC,,22,41942839,11.213360525412105,470320175.1663153,2,0,Multi-sourced,Direct
8037,OSAT_0092,EMS_0273,RF IC,HUB_013,49,14981784,18.596879231150396,278614427.7151813,2,0,Multi-sourced,Crosses a hub
8038,REFINED_MATERIAL_0333,EMS_0274,PCB laminate,,64,6117642,11.799315886078148,72183990.4359389,4,0,Multi-sourced,Direct
8039,REFINED_MATERIAL_0028,EMS_0274,PCB laminate,,55,12857071,15.927794924711867,204784790.22046012,4,0,Multi-sourced,Direct
8040,REFINED_MATERIAL_0274,EMS_0274,PCB laminate,,34,1543227,24.85206910823168,38352384.053689055,4,0,Multi-sourced,Direct
8041,REFINED_MATERIAL_0101,EMS_0274,PCB laminate,HUB_026,76,1851350,9.063203489002927,16779161.77936557,4,0,Multi-sourced,Crosses a hub
8042,REFINED_MATERIAL_0288,EMS_0274,PCB laminate,HUB_036,51,4825303,11.020936059208353,53179355.829306245,4,0,Multi-sourced,Crosses a hub
8043,OSAT_0066,EMS_0274,Power IC,HUB_026,68,10155808,9.675930857525238,98266896.01030166,1,0,Multi-sourced,Crosses a hub
8044,OSAT_0164,EMS_0274,Power IC,HUB_024,27,35694738,16.82457790723366,600548900.3592938,1,0,Multi-sourced,Crosses a hub
8045,REFINED_MATERIAL_0357,EMS_0275,PCB laminate,,55,2638491,13.875727101512576,36610981.075797014,4,0,Multi-sourced,Direct
8046,REFINED_MATERIAL_0116,EMS_0275,PCB laminate,HUB_011,37,3643176,13.117444276931826,47789158.171055384,4,0,Multi-sourced,Crosses a hub
8047,REFINED_MATERIAL_0331,EMS_0275,PCB laminate,,55,3742459,19.584282810052915,73293375.46102783,4,0,Multi-sourced,Direct
8048,REFINED_MATERIAL_0320,EMS_0275,PCB laminate,,58,4714078,13.09680929940409,61739380.58851623,4,0,Multi-sourced,Direct
8049,REFINED_MATERIAL_0028,EMS_0275,PCB laminate,HUB_011,47,31869635,24.415998026789758,778128945.2745098,4,0,Multi-sourced,Crosses a hub
8050,OSAT_0120,EMS_0275,Memory IC,HUB_026,67,16419486,18.80591698127428,308783490.5911953,0,1,Sole-sourced,Crosses a hub
8051,OSAT_0092,EMS_0275,RF IC,,33,22114663,21.324457988770366,471583202.0793144,1,0,Multi-sourced,Direct
8052,OSAT_0129,EMS_0275,RF IC,HUB_026,68,10928497,16.430682093680314,179562659.96873903,1,0,Multi-sourced,Crosses a hub
8053,REFINED_MATERIAL_0028,EMS_0276,PCB laminate,HUB_013,103,4962392,14.760933880949114,73249540.20335084,1,0,Multi-sourced,Crosses a hub
8054,REFINED_MATERIAL_0117,EMS_0276,PCB laminate,,51,1546026,13.63959815582389,21087173.378455784,1,0,Multi-sourced,Direct
8055,OSAT_0003,EMS_0276,MEMS sensor,HUB_031,54,10447068,15.378707044725514,160662398.24832648,2,0,Multi-sourced,Crosses a hub
8056,OSAT_0056,EMS_0276,MEMS sensor,HUB_026,57,21717167,15.338681678540175,333112711.5726973,2,0,Multi-sourced,Crosses a hub
8057,OSAT_0110,EMS_0276,MEMS sensor,,38,8548664,8.343772697080656,71328109.27971631,2,0,Multi-sourced,Direct
8058,OSAT_0039,EMS_0276,Analog IC,,20,45394551,10.106637239059568,458786259.58698875,4,0,Multi-sourced,Direct
8059,OSAT_0034,EMS_0276,Analog IC,,39,28577665,7.038500138434534,201143899.05863574,4,0,Multi-sourced,Direct
8060,OSAT_0016,EMS_0276,Analog IC,HUB_034,53,24722467,6.881585363082899,170129767.0465,4,0,Multi-sourced,Crosses a hub
8061,OSAT_0017,EMS_0276,Analog IC,HUB_023,72,14578612,9.768917563721052,142417258.8214745,4,0,Multi-sourced,Crosses a hub
8062,OSAT_0126,EMS_0276,Analog IC,HUB_011,33,23138599,8.42732935437644,194996594.57184532,4,0,Multi-sourced,Crosses a hub
8063,REFINED_MATERIAL_0028,EMS_0277,PCB laminate,HUB_011,56,3125950,11.15418514210047,34867425.044948965,0,1,Sole-sourced,Crosses a hub
8064,OSAT_0110,EMS_0277,MEMS sensor,,40,18575370,12.749137856518168,236819952.86583188,2,0,Multi-sourced,Direct
8065,OSAT_0085,EMS_0277,MEMS sensor,,36,7582734,10.389860905154718,78783551.54078746,2,0,Multi-sourced,Direct
8066,OSAT_0011,EMS_0277,MEMS sensor,,31,18427212,8.199793106456514,151099325.92881277,2,0,Multi-sourced,Direct
8067,REFINED_MATERIAL_0116,EMS_0278,PCB laminate,,64,10013635,10.025492688447965,100391624.47728664,0,1,Sole-sourced,Direct
8068,OSAT_0064,EMS_0278,Power IC,,21,39542112,15.092121880416729,596774373.7130889,2,0,Multi-sourced,Direct
8069,OSAT_0136,EMS_0278,Power IC,,35,1837341,11.780966465884248,21645652.70739423,2,0,Multi-sourced,Direct
8070,OSAT_0029,EMS_0278,Power IC,,22,42064948,13.256134086309249,557618591.0216261,2,0,Multi-sourced,Direct
8071,REFINED_MATERIAL_0275,EMS_0278,Process gas,HUB_026,99,397272,40.052530867190264,15911749.04267041,2,0,Multi-sourced,Crosses a hub
8072,REFINED_MATERIAL_0232,EMS_0278,Process gas,HUB_036,48,799818,51.296987929035936,41028254.29142567,2,0,Multi-sourced,Crosses a hub
8073,REFINED_MATERIAL_0139,EMS_0278,Process gas,HUB_025,83,267433,36.354377648262115,9722360.277607683,2,0,Multi-sourced,Crosses a hub
8074,REFINED_MATERIAL_0028,EMS_0279,PCB laminate,HUB_011,68,4275362,16.330741739238537,69819832.66375434,2,0,Multi-sourced,Crosses a hub
8075,REFINED_MATERIAL_0036,EMS_0279,PCB laminate,,43,1060330,13.861973725774561,14698266.60065054,2,0,Multi-sourced,Direct
8076,REFINED_MATERIAL_0352,EMS_0279,PCB laminate,HUB_030,82,1552087,15.469416029029276,24009879.51624796,2,0,Multi-sourced,Crosses a hub
8077,OSAT_0089,EMS_0279,Logic IC,,33,13326207,63.07692302783268,840576133.191965,4,0,Multi-sourced,Direct
8078,OSAT_0135,EMS_0279,Logic IC,,40,1430519,56.14802197380294,80320812.24594261,4,0,Multi-sourced,Direct
8079,OSAT_0048,EMS_0279,Logic IC,HUB_036,35,13606123,64.82661297048101,882038869.7497599,4,0,Multi-sourced,Crosses a hub
8080,OSAT_0108,EMS_0279,Logic IC,HUB_000,55,2796996,63.890192656099345,178700613.29833925,4,0,Multi-sourced,Crosses a hub
8081,OSAT_0094,EMS_0279,Logic IC,HUB_026,74,2609271,87.41706476237316,228094811.98958218,4,0,Multi-sourced,Crosses a hub
8082,OSAT_0059,EMS_0279,Memory IC,HUB_023,51,35043476,27.827281199672043,975164660.8659585,0,1,Sole-sourced,Crosses a hub
8083,OSAT_0125,EMS_0279,Power IC,HUB_034,51,4869162,11.206685495377888,54567167.16004519,0,1,Sole-sourced,Crosses a hub
8084,OSAT_0129,EMS_0279,RF IC,,34,56574928,22.582648293878727,1277611701.2755117,3,0,Multi-sourced,Direct
8085,OSAT_0092,EMS_0279,RF IC,,35,61352332,17.714648443401884,1086834992.5628755,3,0,Multi-sourced,Direct
8086,OSAT_0044,EMS_0279,RF IC,HUB_010,59,54360976,25.97355100257138,1411947582.6855588,3,0,Multi-sourced,Crosses a hub
8087,OSAT_0132,EMS_0279,RF IC,,33,6628721,17.38011544552614,115207936.23618348,3,0,Multi-sourced,Direct
8088,REFINED_MATERIAL_0116,EMS_0280,PCB laminate,HUB_031,56,26487874,15.73301287784451,416734062.7487228,2,0,Multi-sourced,Crosses a hub
8089,REFINED_MATERIAL_0176,EMS_0280,PCB laminate,,54,1126139,15.684681737629543,17663131.807332397,2,0,Multi-sourced,Direct
8090,REFINED_MATERIAL_0378,EMS_0280,PCB laminate,,34,2146965,17.575035072977567,37732985.17545528,2,0,Multi-sourced,Direct
8091,OSAT_0064,EMS_0280,Power IC,,30,14757224,10.923440490471313,161199658.16855502,0,1,Sole-sourced,Direct
8092,REFINED_MATERIAL_0170,EMS_0281,PCB laminate,,40,3030907,10.412312117908785,31558749.684354562,1,0,Multi-sourced,Direct
8093,REFINED_MATERIAL_0116,EMS_0281,PCB laminate,HUB_031,66,7027520,17.441348779481693,122569427.37478319,1,0,Multi-sourced,Crosses a hub
8094,OSAT_0008,EMS_0281,Logic IC,,25,12276073,79.72008939045341,978649636.9237316,0,1,Sole-sourced,Direct
8095,REFINED_MATERIAL_0116,EMS_0282,PCB laminate,HUB_031,70,5766205,11.023853239952109,63565797.67147805,1,0,Multi-sourced,Crosses a hub
8096,REFINED_MATERIAL_0274,EMS_0282,PCB laminate,HUB_026,89,5515834,13.797192949666298,76103025.97632965,1,0,Multi-sourced,Crosses a hub
